temp,humidity,total_precip,cloud_cover,datetime
82.16,67.0,0.0,62.0,2016-08-06T15:00:00.000-04:00
83.42,63.0,0.0,10.0,2016-08-06T16:00:00.000-04:00
83.37,61.0,0.0,10.0,2016-08-06T17:00:00.000-04:00
82.36,61.0,0.0,56.0,2016-08-06T18:00:00.000-04:00
80.81,62.0,0.0,10.0,2016-08-06T19:00:00.000-04:00
79.69,64.0,0.0,0.0,2016-08-06T20:00:00.000-04:00
78.78,65.0,0.0,0.0,2016-08-06T21:00:00.000-04:00
77.66,65.0,0.0,0.0,2016-08-06T22:00:00.000-04:00
75.97,67.0,0.0,0.0,2016-08-06T23:00:00.000-04:00
73.75,68.0,0.0,0.0,2016-08-07T00:00:00.000-04:00
72.35,67.0,0.0,0.0,2016-08-07T01:00:00.000-04:00
70.89,66.0,0.0,0.0,2016-08-07T02:00:00.000-04:00
70.15,66.0,0.0,0.0,2016-08-07T03:00:00.000-04:00
69.58,66.0,0.0,0.0,2016-08-07T04:00:00.000-04:00
68.93,66.0,0.0,0.0,2016-08-07T05:00:00.000-04:00
68.14,69.0,0.0,0.0,2016-08-07T06:00:00.000-04:00
70.91,65.0,0.0,0.0,2016-08-07T07:00:00.000-04:00
74.67,59.0,0.0,0.0,2016-08-07T08:00:00.000-04:00
78.83,52.0,0.0,0.0,2016-08-07T09:00:00.000-04:00
82.47,43.0,0.0,10.0,2016-08-07T10:00:00.000-04:00
84.43,38.0,0.0,0.0,2016-08-07T11:00:00.000-04:00
85.74,36.0,0.0,0.0,2016-08-07T12:00:00.000-04:00
86.79,34.0,0.0,0.0,2016-08-07T13:00:00.000-04:00
87.4,33.0,0.0,0.0,2016-08-07T14:00:00.000-04:00
87.61,32.0,0.0,0.0,2016-08-07T15:00:00.000-04:00
87.16,32.0,0.0,0.0,2016-08-07T16:00:00.000-04:00
86.41,30.0,0.0,0.0,2016-08-07T17:00:00.000-04:00
84.93,31.0,0.0,0.0,2016-08-07T18:00:00.000-04:00
82.48,35.0,0.0,0.0,2016-08-07T19:00:00.000-04:00
80.52,40.0,0.0,2.7,2016-08-07T20:00:00.000-04:00
79.64,43.0,0.0,40.0,2016-08-07T21:00:00.000-04:00
78.74,46.0,0.0,100.0,2016-08-07T22:00:00.000-04:00
77.68,49.0,0.0,100.0,2016-08-07T23:00:00.000-04:00
76.45,53.0,0.0,100.0,2016-08-08T00:00:00.000-04:00
75.32,56.0,0.0,100.0,2016-08-08T01:00:00.000-04:00
73.99,59.0,0.0,100.0,2016-08-08T02:00:00.000-04:00
73.05,62.0,0.0,100.0,2016-08-08T03:00:00.000-04:00
72.08,64.0,0.0,100.0,2016-08-08T04:00:00.000-04:00
71.14,66.0,0.0,100.0,2016-08-08T05:00:00.000-04:00
70.96,68.0,0.0,100.0,2016-08-08T06:00:00.000-04:00
69.0,73.0,0.0,2.0,2016-08-08T07:00:00.000-04:00
74.74,61.0,0.0,2.0,2016-08-08T08:00:00.000-04:00
78.58,48.0,0.0,5.0,2016-08-08T09:00:00.000-04:00
81.08,42.0,0.0,7.0,2016-08-08T10:00:00.000-04:00
83.06,38.0,0.0,16.5,2016-08-08T11:00:00.000-04:00
84.79,35.0,0.0,17.0,2016-08-08T12:00:00.000-04:00
86.01,33.0,0.0,10.0,2016-08-08T13:00:00.000-04:00
86.84,32.0,0.0,10.0,2016-08-08T14:00:00.000-04:00
87.18,32.0,0.0,10.0,2016-08-08T15:00:00.000-04:00
87.06,32.0,0.0,10.0,2016-08-08T16:00:00.000-04:00
86.48,33.0,0.0,10.0,2016-08-08T17:00:00.000-04:00
85.27,36.0,0.0,10.0,2016-08-08T18:00:00.000-04:00
83.1,41.0,0.0,10.0,2016-08-08T19:00:00.000-04:00
80.94,47.0,0.0,0.0,2016-08-08T20:00:00.000-04:00
78.92,52.0,0.0,0.0,2016-08-08T21:00:00.000-04:00
77.08,58.0,0.0,0.0,2016-08-08T22:00:00.000-04:00
75.57,63.0,0.0,0.0,2016-08-08T23:00:00.000-04:00
74.28,67.0,0.0,0.0,2016-08-09T00:00:00.000-04:00
73.41,70.0,0.0,0.0,2016-08-09T01:00:00.000-04:00
72.39,73.0,0.0,0.0,2016-08-09T02:00:00.000-04:00
71.54,75.0,0.0,25.0,2016-08-09T03:00:00.000-04:00
70.32,78.0,0.0,33.0,2016-08-09T04:00:00.000-04:00
69.38,80.0,0.0,16.0,2016-08-09T05:00:00.000-04:00
69.38,80.0,0.0,20.0,2016-08-09T06:00:00.000-04:00
68.08,78.0,0.0,0.0,2016-08-09T07:00:00.000-04:00
73.72,65.0,0.0,0.0,2016-08-09T08:00:00.000-04:00
78.51,57.0,0.0,0.0,2016-08-09T09:00:00.000-04:00
81.96,49.0,0.0,10.0,2016-08-09T10:00:00.000-04:00
84.07,40.0,0.0,10.0,2016-08-09T11:00:00.000-04:00
85.54,37.0,0.0,0.0,2016-08-09T12:00:00.000-04:00
86.57,35.0,0.0,0.3,2016-08-09T13:00:00.000-04:00
86.95,36.0,0.0,2.7,2016-08-09T14:00:00.000-04:00
86.95,37.0,0.0,7.2,2016-08-09T15:00:00.000-04:00
86.21,40.0,0.0,1.0,2016-08-09T16:00:00.000-04:00
84.79,44.0,0.0,10.0,2016-08-09T17:00:00.000-04:00
82.74,50.0,0.0,1.2,2016-08-09T18:00:00.000-04:00
79.84,58.0,0.0,0.0,2016-08-09T19:00:00.000-04:00
77.35,68.0,0.0,0.0,2016-08-09T20:00:00.000-04:00
75.43,77.0,0.0,9.9,2016-08-09T21:00:00.000-04:00
73.97,86.0,0.0,2.0,2016-08-09T22:00:00.000-04:00
73.0,92.0,0.0,93.0,2016-08-09T23:00:00.000-04:00
72.67,95.0,0.0,100.0,2016-08-10T00:00:00.000-04:00
72.37,96.0,0.0,100.0,2016-08-10T01:00:00.000-04:00
71.9,97.0,0.0,100.0,2016-08-10T02:00:00.000-04:00
71.74,97.0,0.0,100.0,2016-08-10T03:00:00.000-04:00
71.79,97.0,0.0,100.0,2016-08-10T04:00:00.000-04:00
71.97,97.0,0.0,100.0,2016-08-10T05:00:00.000-04:00
72.78,95.0,0.0,100.0,2016-08-10T06:00:00.000-04:00
75.7,87.0,0.0,100.0,2016-08-10T07:00:00.000-04:00
78.63,81.0,0.0,100.0,2016-08-10T08:00:00.000-04:00
78.79,81.0,0.0,100.0,2016-08-10T09:00:00.000-04:00
78.63,82.0,0.0,100.0,2016-08-10T10:00:00.000-04:00
78.85,82.0,0.0,100.0,2016-08-10T11:00:00.000-04:00
79.21,82.0,0.6,100.0,2016-08-10T12:00:00.000-04:00
80.54,79.0,0.6,100.0,2016-08-10T13:00:00.000-04:00
80.59,79.0,0.1,100.0,2016-08-10T14:00:00.000-04:00
81.01,77.0,0.0,100.0,2016-08-10T15:00:00.000-04:00
81.06,78.0,0.0,100.0,2016-08-10T16:00:00.000-04:00
81.21,78.0,0.0,100.0,2016-08-10T17:00:00.000-04:00
80.88,79.0,0.0,100.0,2016-08-10T18:00:00.000-04:00
79.69,83.0,0.0,100.0,2016-08-10T19:00:00.000-04:00
78.97,85.0,0.0,100.0,2016-08-10T20:00:00.000-04:00
78.51,86.0,0.0,100.0,2016-08-10T21:00:00.000-04:00
78.25,87.0,0.0,100.0,2016-08-10T22:00:00.000-04:00
77.82,88.0,0.0,100.0,2016-08-10T23:00:00.000-04:00
77.25,89.0,0.0,100.0,2016-08-11T00:00:00.000-04:00
76.76,90.0,0.0,100.0,2016-08-11T01:00:00.000-04:00
76.2,91.0,0.0,100.0,2016-08-11T02:00:00.000-04:00
75.75,92.0,0.0,100.0,2016-08-11T03:00:00.000-04:00
75.34,93.0,0.0,100.0,2016-08-11T04:00:00.000-04:00
74.73,94.0,0.0,100.0,2016-08-11T05:00:00.000-04:00
74.83,94.0,0.0,100.0,2016-08-11T06:00:00.000-04:00
73.54,94.0,0.5,100.0,2016-08-11T07:00:00.000-04:00
77.39,86.0,0.0,11.4,2016-08-11T08:00:00.000-04:00
81.26,79.0,0.0,30.0,2016-08-11T09:00:00.000-04:00
84.27,73.0,0.0,100.0,2016-08-11T10:00:00.000-04:00
83.26,76.0,2.1,100.0,2016-08-11T11:00:00.000-04:00
82.77,76.0,2.2,100.0,2016-08-11T12:00:00.000-04:00
82.56,76.0,1.1,100.0,2016-08-11T13:00:00.000-04:00
82.79,76.0,0.0,100.0,2016-08-11T14:00:00.000-04:00
82.93,76.0,0.3,100.0,2016-08-11T15:00:00.000-04:00
82.79,76.0,1.0,100.0,2016-08-11T16:00:00.000-04:00
82.83,76.0,0.0,100.0,2016-08-11T17:00:00.000-04:00
82.47,78.0,0.0,100.0,2016-08-11T18:00:00.000-04:00
81.85,80.0,0.0,100.0,2016-08-11T19:00:00.000-04:00
80.61,83.0,0.0,34.0,2016-08-11T20:00:00.000-04:00
79.51,87.0,0.0,0.0,2016-08-11T21:00:00.000-04:00
78.72,89.0,0.0,0.0,2016-08-11T22:00:00.000-04:00
77.82,93.0,0.0,0.0,2016-08-11T23:00:00.000-04:00
76.98,96.0,0.0,0.0,2016-08-12T00:00:00.000-04:00
76.44,97.0,0.0,100.0,2016-08-12T01:00:00.000-04:00
75.73,97.0,0.0,100.0,2016-08-12T02:00:00.000-04:00
75.16,97.0,0.0,100.0,2016-08-12T03:00:00.000-04:00
74.56,97.0,0.0,100.0,2016-08-12T04:00:00.000-04:00
74.13,97.0,0.0,100.0,2016-08-12T05:00:00.000-04:00
74.37,96.0,0.0,100.0,2016-08-12T06:00:00.000-04:00
76.74,87.0,0.0,0.0,2016-08-12T07:00:00.000-04:00
80.72,77.0,0.0,0.0,2016-08-12T08:00:00.000-04:00
84.27,69.0,0.0,0.0,2016-08-12T09:00:00.000-04:00
87.78,64.0,0.0,0.3,2016-08-12T10:00:00.000-04:00
90.8,59.0,0.0,10.0,2016-08-12T11:00:00.000-04:00
88.91,60.0,0.2,56.0,2016-08-12T12:00:00.000-04:00
90.75,54.0,0.0,100.0,2016-08-12T13:00:00.000-04:00
91.9,51.0,0.0,62.0,2016-08-12T14:00:00.000-04:00
91.84,50.0,0.0,18.3,2016-08-12T15:00:00.000-04:00
89.45,53.0,0.1,72.0,2016-08-12T16:00:00.000-04:00
89.72,54.0,0.0,72.0,2016-08-12T17:00:00.000-04:00
88.59,56.0,0.0,94.0,2016-08-12T18:00:00.000-04:00
86.48,60.0,0.0,99.0,2016-08-12T19:00:00.000-04:00
85.18,63.0,0.0,85.0,2016-08-12T20:00:00.000-04:00
84.48,65.0,0.0,78.0,2016-08-12T21:00:00.000-04:00
84.03,66.0,0.0,83.0,2016-08-12T22:00:00.000-04:00
83.47,67.0,0.0,78.0,2016-08-12T23:00:00.000-04:00
82.63,69.0,0.0,60.0,2016-08-13T00:00:00.000-04:00
81.66,71.0,0.0,41.0,2016-08-13T01:00:00.000-04:00
80.65,73.0,0.0,5.0,2016-08-13T02:00:00.000-04:00
79.59,76.0,0.0,4.0,2016-08-13T03:00:00.000-04:00
78.43,79.0,0.0,2.0,2016-08-13T04:00:00.000-04:00
77.35,82.0,0.0,0.0,2016-08-13T05:00:00.000-04:00
77.25,83.0,0.0,0.0,2016-08-13T06:00:00.000-04:00
78.24,89.0,0.0,0.0,2016-08-13T07:00:00.000-04:00
82.38,81.0,0.0,0.0,2016-08-13T08:00:00.000-04:00
86.19,73.0,0.0,0.0,2016-08-13T09:00:00.000-04:00
89.88,65.0,0.0,73.0,2016-08-13T10:00:00.000-04:00
88.42,66.0,0.7,100.0,2016-08-13T11:00:00.000-04:00
88.15,62.0,0.4,30.0,2016-08-13T12:00:00.000-04:00
89.52,57.0,0.0,100.0,2016-08-13T13:00:00.000-04:00
90.84,54.0,0.0,100.0,2016-08-13T14:00:00.000-04:00
91.36,52.0,0.0,100.0,2016-08-13T15:00:00.000-04:00
91.66,52.0,0.0,100.0,2016-08-13T16:00:00.000-04:00
91.59,52.0,0.0,92.0,2016-08-13T17:00:00.000-04:00
90.31,56.0,0.0,53.0,2016-08-13T18:00:00.000-04:00
88.62,60.0,0.0,30.0,2016-08-13T19:00:00.000-04:00
86.71,65.0,0.0,30.0,2016-08-13T20:00:00.000-04:00
85.06,69.0,0.0,30.0,2016-08-13T21:00:00.000-04:00
83.55,74.0,0.0,8.7,2016-08-13T22:00:00.000-04:00
82.39,77.0,0.0,1.2,2016-08-13T23:00:00.000-04:00
81.46,80.0,0.0,0.0,2016-08-14T00:00:00.000-04:00
80.58,82.0,0.0,0.0,2016-08-14T01:00:00.000-04:00
79.42,84.0,0.0,0.0,2016-08-14T02:00:00.000-04:00
78.27,87.0,0.0,0.0,2016-08-14T03:00:00.000-04:00
77.48,88.0,0.0,0.0,2016-08-14T04:00:00.000-04:00
76.85,89.0,0.0,0.0,2016-08-14T05:00:00.000-04:00
76.42,90.0,0.0,0.0,2016-08-14T06:00:00.000-04:00
79.93,84.0,0.0,0.0,2016-08-14T07:00:00.000-04:00
83.83,75.0,0.0,0.0,2016-08-14T08:00:00.000-04:00
87.34,69.0,0.0,0.0,2016-08-14T09:00:00.000-04:00
90.28,59.0,0.0,0.0,2016-08-14T10:00:00.000-04:00
92.35,53.0,0.0,0.0,2016-08-14T11:00:00.000-04:00
93.73,49.0,0.0,10.0,2016-08-14T12:00:00.000-04:00
94.58,45.0,0.0,10.0,2016-08-14T13:00:00.000-04:00
94.96,43.0,0.0,10.0,2016-08-14T14:00:00.000-04:00
94.8,43.0,0.0,10.0,2016-08-14T15:00:00.000-04:00
94.22,44.0,0.0,0.0,2016-08-14T16:00:00.000-04:00
93.05,46.0,0.0,0.0,2016-08-14T17:00:00.000-04:00
91.16,50.0,0.0,10.0,2016-08-14T18:00:00.000-04:00
88.69,54.0,0.0,0.0,2016-08-14T19:00:00.000-04:00
86.73,58.0,0.0,0.0,2016-08-14T20:00:00.000-04:00
85.17,62.0,0.0,0.0,2016-08-14T21:00:00.000-04:00
83.64,65.0,0.0,0.0,2016-08-14T22:00:00.000-04:00
82.23,67.0,0.0,0.0,2016-08-14T23:00:00.000-04:00
80.77,70.0,0.0,0.0,2016-08-15T00:00:00.000-04:00
79.37,73.0,0.0,0.0,2016-08-15T01:00:00.000-04:00
78.04,76.0,0.0,0.0,2016-08-15T02:00:00.000-04:00
76.94,79.0,0.0,0.0,2016-08-15T03:00:00.000-04:00
76.09,81.0,0.0,0.0,2016-08-15T04:00:00.000-04:00
75.46,83.0,0.0,0.0,2016-08-15T05:00:00.000-04:00
75.1,84.0,0.0,0.0,2016-08-15T06:00:00.000-04:00
76.17,86.0,0.0,6.0,2016-08-15T07:00:00.000-04:00
79.05,76.0,0.0,1.8,2016-08-15T08:00:00.000-04:00
81.84,66.0,0.0,0.0,2016-08-15T09:00:00.000-04:00
84.25,59.0,0.0,0.0,2016-08-15T10:00:00.000-04:00
86.16,55.0,0.0,0.0,2016-08-15T11:00:00.000-04:00
87.94,50.0,0.0,0.0,2016-08-15T12:00:00.000-04:00
89.34,47.0,0.0,0.0,2016-08-15T13:00:00.000-04:00
90.35,45.0,0.0,0.0,2016-08-15T14:00:00.000-04:00
90.75,45.0,0.0,10.0,2016-08-15T15:00:00.000-04:00
90.85,44.0,0.0,5.0,2016-08-15T16:00:00.000-04:00
90.37,45.0,0.0,10.0,2016-08-15T17:00:00.000-04:00
89.11,48.0,0.0,38.0,2016-08-15T18:00:00.000-04:00
86.89,53.0,0.0,45.0,2016-08-15T19:00:00.000-04:00
85.27,58.0,0.0,0.0,2016-08-15T20:00:00.000-04:00
83.62,63.0,0.0,0.0,2016-08-15T21:00:00.000-04:00
81.98,68.0,0.0,0.0,2016-08-15T22:00:00.000-04:00
80.59,72.0,0.0,0.0,2016-08-15T23:00:00.000-04:00
79.3,76.0,0.0,0.0,2016-08-16T00:00:00.000-04:00
78.22,80.0,0.0,0.0,2016-08-16T01:00:00.000-04:00
77.21,83.0,0.0,11.0,2016-08-16T02:00:00.000-04:00
76.45,85.0,0.0,8.0,2016-08-16T03:00:00.000-04:00
75.81,86.0,0.0,1.0,2016-08-16T04:00:00.000-04:00
75.23,88.0,0.0,0.0,2016-08-16T05:00:00.000-04:00
75.39,88.0,0.0,24.0,2016-08-16T06:00:00.000-04:00
75.3,87.0,0.0,2.7,2016-08-16T07:00:00.000-04:00
79.55,79.0,0.0,1.2,2016-08-16T08:00:00.000-04:00
81.66,75.0,0.6,81.0,2016-08-16T09:00:00.000-04:00
83.85,72.0,0.1,0.0,2016-08-16T10:00:00.000-04:00
82.43,75.0,1.3,100.0,2016-08-16T11:00:00.000-04:00
82.39,72.0,0.6,68.0,2016-08-16T12:00:00.000-04:00
85.18,65.0,0.0,92.0,2016-08-16T13:00:00.000-04:00
86.91,61.0,0.0,10.0,2016-08-16T14:00:00.000-04:00
85.92,61.0,0.0,36.0,2016-08-16T15:00:00.000-04:00
86.48,61.0,0.1,58.0,2016-08-16T16:00:00.000-04:00
85.83,63.0,0.2,80.0,2016-08-16T17:00:00.000-04:00
84.75,68.0,0.0,100.0,2016-08-16T18:00:00.000-04:00
82.66,75.0,0.0,100.0,2016-08-16T19:00:00.000-04:00
81.13,82.0,0.0,100.0,2016-08-16T20:00:00.000-04:00
79.89,87.0,0.0,45.0,2016-08-16T21:00:00.000-04:00
79.03,89.0,0.0,2.0,2016-08-16T22:00:00.000-04:00
78.38,90.0,0.0,2.0,2016-08-16T23:00:00.000-04:00
77.71,90.0,0.0,0.0,2016-08-17T00:00:00.000-04:00
77.21,89.0,0.0,0.0,2016-08-17T01:00:00.000-04:00
76.63,87.0,0.0,0.0,2016-08-17T02:00:00.000-04:00
76.38,85.0,0.0,0.0,2016-08-17T03:00:00.000-04:00
75.81,83.0,0.0,0.0,2016-08-17T04:00:00.000-04:00
75.16,82.0,0.0,0.0,2016-08-17T05:00:00.000-04:00
75.37,81.0,0.0,0.0,2016-08-17T06:00:00.000-04:00
76.08,84.0,0.0,0.0,2016-08-17T07:00:00.000-04:00
79.05,73.0,0.0,10.0,2016-08-17T08:00:00.000-04:00
80.67,61.0,0.0,10.0,2016-08-17T09:00:00.000-04:00
81.75,54.0,0.0,0.6,2016-08-17T10:00:00.000-04:00
82.72,52.0,0.0,6.0,2016-08-17T11:00:00.000-04:00
83.71,49.0,0.0,5.1,2016-08-17T12:00:00.000-04:00
84.5,48.0,0.0,4.8,2016-08-17T13:00:00.000-04:00
85.13,46.0,0.0,4.8,2016-08-17T14:00:00.000-04:00
85.44,46.0,0.0,5.1,2016-08-17T15:00:00.000-04:00
85.33,46.0,0.0,5.4,2016-08-17T16:00:00.000-04:00
84.79,47.0,0.0,4.8,2016-08-17T17:00:00.000-04:00
83.56,50.0,0.0,6.0,2016-08-17T18:00:00.000-04:00
81.6,53.0,0.0,68.0,2016-08-17T19:00:00.000-04:00
80.61,55.0,0.0,100.0,2016-08-17T20:00:00.000-04:00
80.32,56.0,0.0,100.0,2016-08-17T21:00:00.000-04:00
79.5,58.0,0.0,100.0,2016-08-17T22:00:00.000-04:00
79.08,59.0,0.0,100.0,2016-08-17T23:00:00.000-04:00
78.4,60.0,0.0,100.0,2016-08-18T00:00:00.000-04:00
77.93,61.0,0.0,100.0,2016-08-18T01:00:00.000-04:00
77.44,62.0,0.0,100.0,2016-08-18T02:00:00.000-04:00
76.24,64.0,0.0,100.0,2016-08-18T03:00:00.000-04:00
74.55,58.0,0.1,100.0,2016-08-18T04:00:00.000-04:00
71.32,69.0,0.3,100.0,2016-08-18T05:00:00.000-04:00
69.04,80.0,0.7,100.0,2016-08-18T06:00:00.000-04:00
69.85,86.0,0.0,100.0,2016-08-18T07:00:00.000-04:00
72.48,77.0,0.0,100.0,2016-08-18T08:00:00.000-04:00
74.71,70.0,0.0,0.0,2016-08-18T09:00:00.000-04:00
77.62,63.0,0.0,0.0,2016-08-18T10:00:00.000-04:00
80.07,58.0,0.0,0.0,2016-08-18T11:00:00.000-04:00
82.11,55.0,0.0,0.0,2016-08-18T12:00:00.000-04:00
83.44,53.0,0.0,10.0,2016-08-18T13:00:00.000-04:00
84.1,53.0,0.0,10.0,2016-08-18T14:00:00.000-04:00
84.32,54.0,0.0,10.0,2016-08-18T15:00:00.000-04:00
84.19,53.0,0.0,10.0,2016-08-18T16:00:00.000-04:00
83.73,53.0,0.0,10.0,2016-08-18T17:00:00.000-04:00
82.74,55.0,0.0,10.0,2016-08-18T18:00:00.000-04:00
81.03,59.0,0.0,10.0,2016-08-18T19:00:00.000-04:00
79.46,63.0,0.0,0.0,2016-08-18T20:00:00.000-04:00
78.33,66.0,0.0,0.0,2016-08-18T21:00:00.000-04:00
77.37,69.0,0.0,0.0,2016-08-18T22:00:00.000-04:00
76.36,71.0,0.0,0.0,2016-08-18T23:00:00.000-04:00
75.28,74.0,0.0,0.0,2016-08-19T00:00:00.000-04:00
74.26,76.0,0.0,0.0,2016-08-19T01:00:00.000-04:00
73.27,78.0,0.0,0.0,2016-08-19T02:00:00.000-04:00
72.46,79.0,0.0,0.0,2016-08-19T03:00:00.000-04:00
71.65,81.0,0.0,0.3,2016-08-19T04:00:00.000-04:00
70.8,83.0,0.0,0.0,2016-08-19T05:00:00.000-04:00
69.94,86.0,0.0,0.0,2016-08-19T06:00:00.000-04:00
71.83,81.0,0.0,0.0,2016-08-19T07:00:00.000-04:00
75.9,73.0,0.0,0.0,2016-08-19T08:00:00.000-04:00
79.44,66.0,0.0,0.0,2016-08-19T09:00:00.000-04:00
82.14,59.0,0.0,0.0,2016-08-19T10:00:00.000-04:00
84.1,53.0,0.0,0.0,2016-08-19T11:00:00.000-04:00
85.38,48.0,0.0,10.0,2016-08-19T12:00:00.000-04:00
86.41,45.0,0.0,10.0,2016-08-19T13:00:00.000-04:00
87.06,43.0,0.0,10.0,2016-08-19T14:00:00.000-04:00
87.34,42.0,0.0,10.0,2016-08-19T15:00:00.000-04:00
87.13,41.0,0.0,10.0,2016-08-19T16:00:00.000-04:00
86.46,42.0,0.0,10.0,2016-08-19T17:00:00.000-04:00
85.26,43.0,0.0,10.0,2016-08-19T18:00:00.000-04:00
83.67,47.0,0.0,10.0,2016-08-19T19:00:00.000-04:00
82.12,51.0,0.0,0.0,2016-08-19T20:00:00.000-04:00
80.59,55.0,0.0,0.0,2016-08-19T21:00:00.000-04:00
79.17,60.0,0.0,0.0,2016-08-19T22:00:00.000-04:00
78.02,63.0,0.0,0.0,2016-08-19T23:00:00.000-04:00
76.62,67.0,0.0,0.0,2016-08-20T00:00:00.000-04:00
75.7,70.0,0.0,0.0,2016-08-20T01:00:00.000-04:00
74.51,73.0,0.0,0.0,2016-08-20T02:00:00.000-04:00
73.38,76.0,0.0,0.0,2016-08-20T03:00:00.000-04:00
72.33,78.0,0.0,0.0,2016-08-20T04:00:00.000-04:00
71.36,81.0,0.0,0.0,2016-08-20T05:00:00.000-04:00
71.16,82.0,0.0,0.0,2016-08-20T06:00:00.000-04:00
71.65,87.0,0.0,0.0,2016-08-20T07:00:00.000-04:00
76.45,77.0,0.0,0.0,2016-08-20T08:00:00.000-04:00
79.41,69.0,0.0,10.0,2016-08-20T09:00:00.000-04:00
81.13,60.0,0.0,10.0,2016-08-20T10:00:00.000-04:00
82.39,55.0,0.0,10.0,2016-08-20T11:00:00.000-04:00
83.46,53.0,0.0,10.0,2016-08-20T12:00:00.000-04:00
84.12,51.0,0.0,10.0,2016-08-20T13:00:00.000-04:00
83.94,51.0,0.0,10.0,2016-08-20T14:00:00.000-04:00
83.67,52.0,0.0,10.0,2016-08-20T15:00:00.000-04:00
82.97,54.0,0.0,10.0,2016-08-20T16:00:00.000-04:00
81.73,57.0,0.0,10.0,2016-08-20T17:00:00.000-04:00
80.0,61.0,0.0,10.0,2016-08-20T18:00:00.000-04:00
77.95,67.0,0.0,10.0,2016-08-20T19:00:00.000-04:00
76.38,72.0,0.0,7.0,2016-08-20T20:00:00.000-04:00
75.46,75.0,0.0,10.0,2016-08-20T21:00:00.000-04:00
74.24,79.0,0.0,10.0,2016-08-20T22:00:00.000-04:00
73.45,81.0,0.0,10.0,2016-08-20T23:00:00.000-04:00
72.94,83.0,0.0,0.0,2016-08-21T00:00:00.000-04:00
72.75,83.0,0.0,10.0,2016-08-21T01:00:00.000-04:00
72.6,84.0,0.0,10.0,2016-08-21T02:00:00.000-04:00
72.53,83.0,0.0,10.0,2016-08-21T03:00:00.000-04:00
72.4,84.0,0.0,0.0,2016-08-21T04:00:00.000-04:00
72.28,84.0,0.0,10.0,2016-08-21T05:00:00.000-04:00
72.1,85.0,0.0,10.0,2016-08-21T06:00:00.000-04:00
73.05,82.0,0.0,10.0,2016-08-21T07:00:00.000-04:00
76.65,74.0,0.0,10.0,2016-08-21T08:00:00.000-04:00
80.25,65.0,0.0,10.0,2016-08-21T09:00:00.000-04:00
82.2,60.0,0.0,10.0,2016-08-21T10:00:00.000-04:00
83.91,57.0,0.0,10.0,2016-08-21T11:00:00.000-04:00
85.33,54.0,0.0,10.0,2016-08-21T12:00:00.000-04:00
86.17,52.0,0.0,12.0,2016-08-21T13:00:00.000-04:00
86.26,52.0,0.0,100.0,2016-08-21T14:00:00.000-04:00
83.91,56.0,0.0,100.0,2016-08-21T15:00:00.000-04:00
82.5,60.0,0.0,100.0,2016-08-21T16:00:00.000-04:00
80.95,65.0,0.0,100.0,2016-08-21T17:00:00.000-04:00
79.78,70.0,0.0,100.0,2016-08-21T18:00:00.000-04:00
78.74,75.0,0.0,100.0,2016-08-21T19:00:00.000-04:00
77.91,79.0,0.4,100.0,2016-08-21T20:00:00.000-04:00
77.17,82.0,0.0,100.0,2016-08-21T21:00:00.000-04:00
76.36,85.0,0.0,100.0,2016-08-21T22:00:00.000-04:00
75.25,87.0,0.0,100.0,2016-08-21T23:00:00.000-04:00
74.37,88.0,0.0,100.0,2016-08-22T00:00:00.000-04:00
73.72,84.0,0.0,100.0,2016-08-22T01:00:00.000-04:00
73.23,76.0,0.0,100.0,2016-08-22T02:00:00.000-04:00
72.46,68.0,0.0,100.0,2016-08-22T03:00:00.000-04:00
70.89,65.0,0.0,99.0,2016-08-22T04:00:00.000-04:00
68.89,66.0,0.0,0.0,2016-08-22T05:00:00.000-04:00
68.08,67.0,0.0,0.0,2016-08-22T06:00:00.000-04:00
67.83,73.0,0.0,0.0,2016-08-22T07:00:00.000-04:00
70.69,68.0,0.0,0.0,2016-08-22T08:00:00.000-04:00
72.58,61.0,0.0,0.0,2016-08-22T09:00:00.000-04:00
74.35,53.0,0.0,0.0,2016-08-22T10:00:00.000-04:00
76.18,47.0,0.0,0.0,2016-08-22T11:00:00.000-04:00
77.73,41.0,0.0,0.0,2016-08-22T12:00:00.000-04:00
78.85,38.0,0.0,0.0,2016-08-22T13:00:00.000-04:00
79.26,36.0,0.0,0.0,2016-08-22T14:00:00.000-04:00
79.1,36.0,0.0,0.0,2016-08-22T15:00:00.000-04:00
78.29,38.0,0.0,0.0,2016-08-22T16:00:00.000-04:00
76.94,40.0,0.0,0.0,2016-08-22T17:00:00.000-04:00
74.87,42.0,0.0,0.0,2016-08-22T18:00:00.000-04:00
72.49,44.0,0.0,0.0,2016-08-22T19:00:00.000-04:00
70.62,46.0,0.0,0.0,2016-08-22T20:00:00.000-04:00
68.93,49.0,0.0,0.0,2016-08-22T21:00:00.000-04:00
67.38,51.0,0.0,0.0,2016-08-22T22:00:00.000-04:00
66.07,54.0,0.0,0.0,2016-08-22T23:00:00.000-04:00
64.7,56.0,0.0,0.0,2016-08-23T00:00:00.000-04:00
63.48,58.0,0.0,0.0,2016-08-23T01:00:00.000-04:00
62.22,60.0,0.0,0.0,2016-08-23T02:00:00.000-04:00
61.15,62.0,0.0,0.0,2016-08-23T03:00:00.000-04:00
59.97,64.0,0.0,0.0,2016-08-23T04:00:00.000-04:00
58.94,66.0,0.0,0.0,2016-08-23T05:00:00.000-04:00
